set,row,w1,w2,w3,w4
4,3260,0.219868,0.188252,0.269924,0.321956,
4,3261,0.236916,0.187512,0.305732,0.269840,
4,3262,0.250488,0.195882,0.267406,0.286224,
4,3263,0.236919,0.179683,0.262247,0.321152,
4,3264,0.232796,0.196759,0.286656,0.283788,
4,3265,0.207148,0.233905,0.247759,0.311187,
4,3266,0.168114,0.251681,0.290315,0.289890,
4,3267,0.227284,0.098436,0.364583,0.309697,
4,3268,0.197339,0.214713,0.293929,0.294018,
4,3269,0.205027,0.203302,0.335023,0.256648,
4,3270,0.253501,0.159709,0.290482,0.296307,
4,3271,0.184330,0.222368,0.308692,0.284610,
4,3272,0.268432,0.119685,0.277679,0.334204,
4,3273,0.221360,0.172678,0.249783,0.356179,
4,3274,0.195827,0.151189,0.288381,0.364603,
4,3275,0.224680,0.205214,0.293146,0.276961,
4,3276,0.218243,0.170478,0.262423,0.348856,
4,3277,0.182725,0.142834,0.287125,0.387316,
4,3278,0.292367,0.175298,0.261374,0.270961,
4,3279,0.195667,0.236919,0.304456,0.262958,
4,3280,0.234201,0.168259,0.233061,0.364478,
4,3281,0.236513,0.161860,0.293790,0.307837,
4,3282,0.164890,0.273731,0.349094,0.212285,
4,3283,0.219246,0.210821,0.248601,0.321333,
4,3284,0.191255,0.276387,0.261016,0.271342,
4,3285,0.166534,0.292706,0.291303,0.249457,
4,3286,0.274350,0.128357,0.243642,0.353652,
4,3287,0.159693,0.299035,0.278164,0.263108,
4,3288,0.319601,0.110881,0.274581,0.294937,
4,3289,0.178929,0.209019,0.307109,0.304943,
4,3290,0.173125,0.253725,0.272797,0.300353,
4,3291,0.269626,0.194083,0.290989,0.245302,
4,3292,0.215367,0.170913,0.239168,0.374552,
4,3293,0.210403,0.229091,0.270964,0.289542,
4,3294,0.263556,0.171651,0.261425,0.303368,
4,3295,0.217162,0.140989,0.292113,0.349736,
4,3296,0.268715,0.145136,0.274483,0.311666,
4,3297,0.253089,0.139201,0.284796,0.322913,
4,3298,0.214653,0.103924,0.246052,0.435370,
4,3299,0.242057,0.200142,0.324731,0.233070,
4,3300,0.221961,0.172348,0.267648,0.338043,
4,3301,0.178792,0.171068,0.263878,0.386262,
4,3302,0.225045,0.205339,0.320388,0.249229,
4,3303,0.176102,0.209400,0.308356,0.306142,
4,3304,0.252315,0.135364,0.259755,0.352565,
4,3305,0.242756,0.215315,0.266375,0.275554,
4,3306,0.172776,0.243459,0.311772,0.271993,
4,3307,0.181174,0.206640,0.350675,0.261511,
4,3308,0.283004,0.147716,0.219835,0.349445,
4,3309,0.211291,0.270130,0.247744,0.270835,
4,3310,0.159749,0.274935,0.307411,0.257905,
4,3311,0.176559,0.194308,0.244949,0.384184,
4,3312,0.310960,0.135112,0.311680,0.242248,
4,3313,0.168847,0.229404,0.322863,0.278886,
4,3314,0.234487,0.195517,0.233724,0.336272,
4,3315,0.236381,0.204844,0.320108,0.238667,
4,3316,0.331193,0.170625,0.196873,0.301309,
4,3317,0.211443,0.201767,0.259139,0.327652,
4,3318,0.202109,0.225640,0.324091,0.248160,
4,3319,0.249611,0.194723,0.333605,0.222062,
4,3320,0.224917,0.185011,0.283287,0.306785,
4,3321,0.242089,0.232741,0.278474,0.246696,
4,3322,0.275121,0.139480,0.243771,0.341628,
4,3323,0.221711,0.175882,0.306713,0.295694,
4,3324,0.204364,0.181305,0.329991,0.284340,
4,3325,0.222521,0.235942,0.262073,0.279463,
4,3326,0.210250,0.181967,0.303662,0.304122,
4,3327,0.212090,0.153465,0.239342,0.395103,
4,3328,0.190133,0.186543,0.303576,0.319749,
4,3329,0.214076,0.222393,0.299186,0.264345,
4,3330,0.191010,0.253917,0.302201,0.252873,
4,3331,0.244601,0.175872,0.273984,0.305543,
4,3332,0.173481,0.204441,0.359446,0.262632,
4,3333,0.227494,0.210832,0.271696,0.289979,
4,3334,0.187779,0.275144,0.310546,0.226530,
4,3335,0.171074,0.259623,0.329256,0.240047,
4,3336,0.281362,0.103418,0.334102,0.281118,
4,3337,0.161527,0.249061,0.301318,0.288095,
4,3338,0.201357,0.181945,0.302232,0.314465,
4,3339,0.254125,0.181367,0.232213,0.332296,
4,3340,0.204409,0.147359,0.278943,0.369289,
4,3341,0.209783,0.194746,0.297210,0.298261,
4,3342,0.175081,0.259124,0.309506,0.256289,
4,3343,0.164407,0.248426,0.283517,0.303651,
4,3344,0.196418,0.214891,0.314959,0.273732,
4,3345,0.199382,0.157298,0.292466,0.350854,
4,3346,0.189795,0.113807,0.390625,0.305773,
4,3347,0.229442,0.166496,0.291874,0.312188,
4,3348,0.238848,0.139283,0.296433,0.325436,
4,3349,0.272026,0.126002,0.300370,0.301601,
4,3350,0.250493,0.141637,0.274447,0.333423,
4,3351,0.166998,0.248444,0.301539,0.283020,
4,3352,0.236136,0.203148,0.309656,0.251060,
4,3353,0.186267,0.213574,0.312389,0.287770,
4,3354,0.205469,0.202723,0.307087,0.284721,
4,3355,0.210956,0.178446,0.317065,0.293532,
4,3356,0.194532,0.275504,0.286902,0.243062,
4,3357,0.143284,0.278860,0.294521,0.283335,
4,3358,0.245711,0.179082,0.307903,0.267304,
4,3359,0.211114,0.099303,0.387290,0.302293,
4,3360,0.251986,0.144575,0.311296,0.292143,
4,3361,0.232498,0.201341,0.293278,0.272883,
4,3362,0.316595,0.098706,0.304642,0.280056,
4,3363,0.237480,0.171574,0.221406,0.369540,
4,3364,0.205277,0.204311,0.270736,0.319676,
4,3365,0.194264,0.164194,0.335022,0.306519,
4,3366,0.185789,0.234157,0.276913,0.303141,
4,3367,0.191350,0.193649,0.340226,0.274775,
4,3368,0.235001,0.215418,0.283769,0.265812,
4,3369,0.171126,0.255629,0.305219,0.268026,
4,3370,0.275745,0.181312,0.256897,0.286046,
4,3371,0.170648,0.217206,0.319953,0.292194,
4,3372,0.184244,0.263563,0.318802,0.233390,
4,3373,0.212651,0.223455,0.296847,0.267046,
4,3374,0.226890,0.193728,0.272949,0.306433,
4,3375,0.411081,0.129870,0.255213,0.203835,
4,3376,0.243118,0.176172,0.237584,0.343125,
4,3377,0.190817,0.232188,0.289271,0.287723,
4,3378,0.254055,0.164303,0.260200,0.321442,
4,3379,0.188761,0.252495,0.280397,0.278348,
4,3380,0.237601,0.173374,0.303169,0.285857,
4,3381,0.183697,0.264760,0.258328,0.293215,
4,3382,0.198136,0.189353,0.287419,0.325093,
4,3383,0.260650,0.251820,0.243939,0.243591,
4,3384,0.292134,0.188381,0.226084,0.293401,
4,3385,0.231104,0.142206,0.283835,0.342854,
4,3386,0.216193,0.149224,0.322456,0.312127,
4,3387,0.168978,0.183347,0.280349,0.367326,
4,3388,0.207567,0.195613,0.246056,0.350764,
4,3389,0.185462,0.238069,0.336473,0.239996,
4,3390,0.246675,0.188014,0.315404,0.249908,
4,3391,0.244251,0.205499,0.262826,0.287424,
4,3392,0.191809,0.250853,0.312500,0.244837,
4,3393,0.174301,0.255624,0.307496,0.262580,
4,3394,0.188139,0.172669,0.300461,0.338730,
4,3395,0.348133,0.114740,0.311206,0.225920,
4,3396,0.173451,0.173601,0.329034,0.323913,
4,3397,0.204997,0.148410,0.303742,0.342852,
4,3398,0.233075,0.135030,0.303328,0.328566,
4,3399,0.287146,0.157481,0.263974,0.291398,
4,3400,0.197616,0.191656,0.265658,0.345070,
4,3401,0.155316,0.258471,0.292919,0.293295,
4,3402,0.301234,0.145405,0.250042,0.303319,
4,3403,0.312573,0.133896,0.243310,0.310221,
4,3404,0.285524,0.118354,0.303155,0.292967,
4,3405,0.244222,0.195554,0.328253,0.231971,
4,3406,0.216179,0.242650,0.289944,0.251227,
4,3407,0.285741,0.244641,0.203182,0.266437,
4,3408,0.212015,0.216571,0.330129,0.241284,
4,3409,0.237408,0.202976,0.267829,0.291786,
4,3410,0.267398,0.148051,0.311697,0.272854,
4,3411,0.272521,0.091983,0.262338,0.373157,
4,3412,0.200222,0.175459,0.276349,0.347970,
4,3413,0.181419,0.251478,0.335361,0.231742,
4,3414,0.229923,0.192782,0.278431,0.298863,
4,3415,0.167017,0.193410,0.368899,0.270674,
4,3416,0.173282,0.209631,0.310582,0.306505,
4,3417,0.303825,0.124189,0.317975,0.254012,
4,3418,0.250325,0.165503,0.321053,0.263120,
4,3419,0.256425,0.236843,0.254356,0.252376,
4,3420,0.191172,0.104479,0.399926,0.304423,
4,3421,0.234665,0.148757,0.300564,0.316014,
4,3422,0.369842,0.129661,0.238870,0.261626,
4,3423,0.213171,0.179677,0.246811,0.360340,
4,3424,0.201602,0.133254,0.330192,0.334952,
4,3425,0.184329,0.194417,0.283264,0.337990,
4,3426,0.262502,0.168608,0.268364,0.300526,
4,3427,0.211421,0.177964,0.253614,0.357000,
4,3428,0.176179,0.139199,0.269952,0.414669,
4,3429,0.216221,0.176844,0.304689,0.302246,
4,3430,0.212587,0.215672,0.330842,0.240898,
4,3431,0.164672,0.204463,0.281852,0.349012,
4,3432,0.206246,0.211197,0.272884,0.309673,
4,3433,0.225435,0.201255,0.320688,0.252621,
4,3434,0.203623,0.196694,0.286610,0.313074,
4,3435,0.187682,0.238627,0.309139,0.264552,
4,3436,0.189274,0.212358,0.310585,0.287784,
4,3437,0.238921,0.179478,0.316548,0.265053,
4,3438,0.238935,0.126464,0.280804,0.353797,
4,3439,0.250599,0.190765,0.289667,0.268968,
4,3440,0.199116,0.163757,0.318251,0.318876,
4,3441,0.230101,0.199442,0.296841,0.273617,
4,3442,0.223837,0.178290,0.310904,0.286969,
4,3443,0.177955,0.219803,0.330970,0.271272,
4,3444,0.198758,0.204374,0.302970,0.293898,
4,3445,0.198437,0.196231,0.311850,0.293482,
4,3446,0.173604,0.258979,0.348481,0.218936,
4,3447,0.227960,0.207796,0.300951,0.263294,
4,3448,0.206326,0.290534,0.245807,0.257332,
4,3449,0.204308,0.160014,0.269178,0.366500,
4,3450,0.179113,0.250224,0.317800,0.252863,
4,3451,0.173125,0.214018,0.305627,0.307230,
4,3452,0.221844,0.227935,0.241656,0.308565,
4,3453,0.226177,0.187741,0.299804,0.286278,
4,3454,0.207976,0.174424,0.235851,0.381749,
4,3455,0.310219,0.134404,0.247074,0.308303,
4,3456,0.256669,0.205292,0.260972,0.277067,
4,3457,0.196114,0.251047,0.321451,0.231387,
4,3458,0.159088,0.254820,0.297947,0.288145,
4,3459,0.329609,0.110392,0.289870,0.270129,
4,3460,0.203052,0.206075,0.263568,0.327304,
4,3461,0.233824,0.189952,0.303862,0.272363,
4,3462,0.195288,0.174498,0.301283,0.328931,
4,3463,0.224583,0.209839,0.272721,0.292857,
4,3464,0.226903,0.175035,0.292461,0.305601,
4,3465,0.204043,0.285498,0.258830,0.251630,
4,3466,0.210229,0.195314,0.284183,0.310274,
4,3467,0.279234,0.138427,0.279914,0.302425,
4,3468,0.202364,0.196007,0.222128,0.379502,
4,3469,0.182737,0.247223,0.281257,0.288782,
4,3470,0.232747,0.163480,0.292416,0.311357,
4,3471,0.217331,0.167703,0.317394,0.297572,
4,3472,0.265866,0.174568,0.276914,0.282652,
4,3473,0.232717,0.182278,0.254224,0.330781,
4,3474,0.197542,0.171891,0.334381,0.296186,
4,3475,0.211982,0.277129,0.246299,0.264590,
4,3476,0.254525,0.142893,0.267485,0.335097,
4,3477,0.191055,0.253742,0.296406,0.258798,
4,3478,0.280779,0.123384,0.298037,0.297800,
4,3479,0.298306,0.184560,0.235487,0.281646,
4,3480,0.234509,0.186498,0.305444,0.273549,
4,3481,0.189667,0.190151,0.265614,0.354569,
4,3482,0.207649,0.147805,0.287598,0.356948,
4,3483,0.184041,0.204807,0.358904,0.252247,
4,3484,0.177192,0.238559,0.325900,0.258349,
4,3485,0.219809,0.251840,0.263279,0.265072,
4,3486,0.182794,0.266158,0.325671,0.225377,
4,3487,0.289806,0.148222,0.282858,0.279114,
4,3488,0.280465,0.193056,0.271010,0.255469,
4,3489,0.179767,0.192555,0.317971,0.309706,
4,3490,0.208481,0.230671,0.220577,0.340271,
4,3491,0.217136,0.250787,0.276785,0.255292,
4,3492,0.214214,0.196087,0.258629,0.331070,
4,3493,0.211627,0.174608,0.326981,0.286785,
4,3494,0.146981,0.245834,0.355849,0.251336,
4,3495,0.271434,0.116445,0.333676,0.278445,
4,3496,0.199999,0.250298,0.308510,0.241193,
4,3497,0.161001,0.182143,0.274530,0.382327,
4,3498,0.183180,0.274634,0.279390,0.262796,
4,3499,0.201658,0.258612,0.271323,0.268407,
4,3500,0.248997,0.213407,0.236953,0.300643,
4,3501,0.270030,0.193642,0.253266,0.283062,
4,3502,0.195572,0.186431,0.327515,0.290482,
4,3503,0.188131,0.233465,0.320212,0.258193,
4,3504,0.200842,0.215855,0.292224,0.291079,
4,3505,0.226133,0.163215,0.297857,0.312795,
4,3506,0.172950,0.234215,0.295275,0.297560,
4,3507,0.267865,0.169210,0.280018,0.282907,
4,3508,0.147838,0.245973,0.296028,0.310161,
4,3509,0.144750,0.231453,0.360553,0.263245,
4,3510,0.199645,0.212791,0.328284,0.259279,
4,3511,0.184545,0.118256,0.339773,0.357425,
4,3512,0.219889,0.106253,0.360578,0.313281,
4,3513,0.182539,0.196628,0.308256,0.312577,
4,3514,0.182652,0.203716,0.353186,0.260446,
4,3515,0.215980,0.192752,0.277583,0.313685,
4,3516,0.190755,0.167417,0.282824,0.359003,
4,3517,0.165718,0.235882,0.312039,0.286362,
4,3518,0.202370,0.227857,0.298574,0.271199,
4,3519,0.245124,0.184465,0.258543,0.311868,
4,3520,0.188215,0.243658,0.291777,0.276350,
4,3521,0.239736,0.131188,0.240134,0.388941,
4,3522,0.205338,0.108281,0.380695,0.305686,
4,3523,0.201017,0.203936,0.302573,0.292473,
4,3524,0.261044,0.164438,0.278314,0.296203,
4,3525,0.196934,0.224286,0.291554,0.287226,
4,3526,0.262438,0.183287,0.283186,0.271089,
4,3527,0.268778,0.194814,0.288577,0.247832,
4,3528,0.163385,0.264752,0.296971,0.274892,
4,3529,0.226962,0.195384,0.314411,0.263243,
4,3530,0.211977,0.308950,0.243632,0.235440,
4,3531,0.241451,0.114869,0.348269,0.295412,
4,3532,0.156125,0.254922,0.314621,0.274332,
4,3533,0.281341,0.115934,0.279970,0.322755,
4,3534,0.178118,0.207588,0.336718,0.277577,
4,3535,0.249847,0.178918,0.288917,0.282317,
4,3536,0.223063,0.201208,0.302449,0.273279,
4,3537,0.219293,0.189189,0.259277,0.332240,
4,3538,0.163750,0.258094,0.331749,0.246407,
4,3539,0.221226,0.189202,0.278231,0.311340,
4,3540,0.191326,0.266443,0.283242,0.258989,
4,3541,0.332679,0.219678,0.225859,0.221784,
4,3542,0.201519,0.192992,0.307745,0.297745,
4,3543,0.227798,0.175624,0.325962,0.270617,
4,3544,0.219145,0.146990,0.303403,0.330461,
4,3545,0.239754,0.223659,0.221401,0.315187,
4,3546,0.222558,0.202461,0.281976,0.293004,
4,3547,0.225113,0.131024,0.267804,0.376059,
4,3548,0.329690,0.140138,0.249274,0.280898,
4,3549,0.300963,0.210218,0.221481,0.267338,
4,3550,0.248317,0.187318,0.294498,0.269867,
4,3551,0.190841,0.161917,0.354282,0.292960,
4,3552,0.221580,0.207166,0.257232,0.314022,
4,3553,0.267955,0.195170,0.281416,0.255458,
4,3554,0.231155,0.196121,0.310579,0.262144,
